summary,type
"Error  encountered when logging in as non-existing LDAP user The following error should be handled in Archiva.

{noformat}
HTTP ERROR 

Problem accessing archivasecuritylogin.action. Reason

    INTERNAL_SERVER_ERROR

Caused by

java.lang.NullPointerException
	at org.codehaus.plexus.redback.struts.action.LoginAction.webLoginLoginAction.java
	at org.codehaus.plexus.redback.struts.action.LoginAction.loginLoginAction.java
	at sun.reflect.NativeMethodAccessorImpl.invokeNative Method
	at sun.reflect.NativeMethodAccessorImpl.invokeNativeMethodAccessorImpl.java
	at sun.reflect.DelegatingMethodAccessorImpl.invokeDelegatingMethodAccessorImpl.java
	at java.lang.reflect.Method.invokeMethod.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeActionDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeActionOnlyDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.codehaus.plexus.redback.struts.interceptor.SecureActionInterceptor.interceptSecureActionInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.codehaus.plexus.redback.struts.interceptor.PolicyEnforcementInterceptor.interceptPolicyEnforcementInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.codehaus.plexus.redback.struts.interceptor.AutoLoginInterceptor.interceptAutoLoginInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.codehaus.plexus.redback.struts.interceptor.ForceAdminUserInterceptor.interceptForceAdminUserInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.codehaus.plexus.redback.struts.interceptor.EnvironmentCheckInterceptor.interceptEnvironmentCheckInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.DefaultWorkflowInterceptor.doInterceptDefaultWorkflowInterceptor.java
	at com.opensymphony.xwork.interceptor.MethodFilterInterceptor.interceptMethodFilterInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.validator.ValidationInterceptor.doInterceptValidationInterceptor.java
	at org.apache.struts.interceptor.validation.AnnotationValidationInterceptor.doInterceptAnnotationValidationInterceptor.java
	at com.opensymphony.xwork.interceptor.MethodFilterInterceptor.interceptMethodFilterInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.ConversionErrorInterceptor.interceptConversionErrorInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.ParametersInterceptor.doInterceptParametersInterceptor.java
	at com.opensymphony.xwork.interceptor.MethodFilterInterceptor.interceptMethodFilterInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.StaticParametersInterceptor.interceptStaticParametersInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.apache.struts.interceptor.CheckboxInterceptor.interceptCheckboxInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.apache.struts.interceptor.FileUploadInterceptor.interceptFileUploadInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.ModelDrivenInterceptor.interceptModelDrivenInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.ScopedModelDrivenInterceptor.interceptScopedModelDrivenInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.apache.struts.interceptor.ProfilingActivationInterceptor.interceptProfilingActivationInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.apache.struts.interceptor.debugging.DebuggingInterceptor.interceptDebuggingInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.ChainingInterceptor.interceptChainingInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.InInterceptor.interceptInInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.PrepareInterceptor.doInterceptPrepareInterceptor.java
	at com.opensymphony.xwork.interceptor.MethodFilterInterceptor.interceptMethodFilterInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.apache.struts.interceptor.ServletConfigInterceptor.interceptServletConfigInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.AliasInterceptor.interceptAliasInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.ExceptionMappingInterceptor.interceptExceptionMappingInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation$.doProfilingDefaultActionInvocation.java
	at com.opensymphony.xwork.util.profiling.UtilTimerStack.profileUtilTimerStack.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.apache.struts.impl.StrutsActionProxy.executeStrutsActionProxy.java
	at org.apache.struts.dispatcher.Dispatcher.serviceActionDispatcher.java
	at org.apache.struts.dispatcher.FilterDispatcher.doFilterFilterDispatcher.java
	at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilterServletHandler.java
	at com.opensymphony.module.sitemesh.filter.PageFilter.parsePagePageFilter.java
	at com.opensymphony.module.sitemesh.filter.PageFilter.doFilterPageFilter.java
	at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilterServletHandler.java
	at org.apache.struts.dispatcher.ActionContextCleanUp.doFilterActionContextCleanUp.java
	at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilterServletHandler.java
	at org.mortbay.jetty.servlet.ServletHandler.handleServletHandler.java
	at org.mortbay.jetty.security.SecurityHandler.handleSecurityHandler.java
	at org.mortbay.jetty.servlet.SessionHandler.handleSessionHandler.java
	at org.mortbay.jetty.handler.ContextHandler.handleContextHandler.java
	at org.mortbay.jetty.webapp.WebAppContext.handleWebAppContext.java
	at org.mortbay.jetty.handler.ContextHandlerCollection.handleContextHandlerCollection.java
	at org.mortbay.jetty.handler.HandlerCollection.handleHandlerCollection.java
	at org.mortbay.jetty.handler.HandlerWrapper.handleHandlerWrapper.java
	at org.mortbay.jetty.Server.handleServer.java
	at org.mortbay.jetty.HttpConnection.handleRequestHttpConnection.java
	at org.mortbay.jetty.HttpConnection$RequestHandler.contentHttpConnection.java
	at org.mortbay.jetty.HttpParser.parseNextHttpParser.java
	at org.mortbay.jetty.HttpParser.parseAvailableHttpParser.java
	at org.mortbay.jetty.HttpConnection.handleHttpConnection.java
	at org.mortbay.io.nio.SelectChannelEndPoint.runSelectChannelEndPoint.java
	at org.mortbay.thread.BoundedThreadPool$PoolThread.runBoundedThreadPool.java
{noformat}",Bug
" Not authorized to use method with version parameter I have instantiated an xml-rpc client in php which is working with login  password of archiva administrator account.

But I have a strange behavior.

According to this documentation 
httparchiva.apache.orgdocs..adminguideweb-services.html

I can use Administration Service, and get back information.

I can use Search Service, excepted methods that are using a version of artifact in parameter!

For example 

SearchService.getArtifactVersions String groupId, String artifactId   is working
AdministrationService.getAllManagedRepositories is working

SearchService.getDependencies String groupId, String artifactId, String version  is not working, And the returned message is  ""Not authorized"".
SearchService.getDependencyTree String groupId, String artifactId, String version   is not working, And the returned message is  ""Not authorized"".

I dont understand my mistake because there is no problem with administration Service which needs an user with System Administrator role in Archiva, but it is not working for Search Services with an artifact version, which needs only an user with at least a Repository Observer role. So for me its a bug

",Bug
"Wrong repository displayed in Archiva browse Artifact was deployed to snapshots repository, but it shows internal in the Artifact Information page from browse. See attached screen shots for details.",Bug
"Unable to get artifacts from repositories which requires Repository Manager role using repository group To reproduce
 Create managed repository releases
 Create a new user account with the following credentials
 username newuser
 password pass
 Assign Repository Manager role for releases repository to newuser
 Deploy a test artifact to releases repository. Make sure that the credentials are configured in settings.xml
 Create a new repository group named internal.group
 Add the releases repository and the pre-configured internal repository to internal.group
 Add the following configuration to your settings.xml
{code}
mirrors
  mirror
    idinternal.groupid
   nameLocal Mirrorname
   urlhttplocalhostarchivarepositoryinternal.groupurl
   mirrorOfmirrorOf
  mirror
mirrors
servers
  server
    idinternal.groupid
    usernamenewuserusername
    passwordpasspassword
  server  
server
{code}
 Build a project with a dependency on the test artifact you deploy in step . The build would fail with unable to resolve artifact ... error.
 Edit guest account and assign Repository Observer role for repository releases
 Build the project again. You would get a successful build.",Bug
"indexing causes NullPointer when getting a SNAPSHOT that has been deployed with maven . A fresh SNAPSHOT has been deployed on a file based repo. Archiva is configured to proxy this one to ""snapshots"" managed repo.

getting the SNAPSHOT metadata, POM or JAR results in 

java.lang.NullPointerException
	org.sonatype.nexus.index.context.DefaultIndexingContext.copyDocumentDefaultIndexingContext.java
	org.sonatype.nexus.index.packer.DefaultIndexPacker.writeIndexChunksDefaultIndexPacker.java
	org.sonatype.nexus.index.packer.DefaultIndexPacker.packIndexDefaultIndexPacker.java
	org.apache.archiva.consumers.lucene.NexusIndexerConsumer.completeScanNexusIndexerConsumer.java
	org.apache.archiva.repository.scanner.functors.TriggerScanCompletedClosure.executeTriggerScanCompletedClosure.java
	org.apache.commons.collections.CollectionUtils.forAllDoCollectionUtils.java
	org.apache.maven.archiva.repository.scanner.RepositoryContentConsumers.executeConsumersRepositoryContentConsumers.java
	org.apache.maven.archiva.proxy.DefaultRepositoryProxyConnectors.transferFileDefaultRepositoryProxyConnectors.java
	org.apache.maven.archiva.proxy.DefaultRepositoryProxyConnectors.fetchFromProxiesDefaultRepositoryProxyConnectors.java
	org.apache.maven.archiva.webdav.ArchivaDavResourceFactory.fetchContentFromProxiesArchivaDavResourceFactory.java
	org.apache.maven.archiva.webdav.ArchivaDavResourceFactory.processRepositoryArchivaDavResourceFactory.java
	org.apache.maven.archiva.webdav.ArchivaDavResourceFactory.createResourceArchivaDavResourceFactory.java
	org.apache.maven.archiva.webdav.RepositoryServlet.serviceRepositoryServlet.java
	javax.servlet.http.HttpServlet.serviceHttpServlet.java
	org.apache.struts.dispatcher.FilterDispatcher.doFilterFilterDispatcher.java
	com.opensymphony.module.sitemesh.filter.PageFilter.doFilterPageFilter.java
	org.apache.struts.dispatcher.ActionContextCleanUp.doFilterActionContextCleanUp.java


Same thing dont occurs if the SNAPSHOT is deployed with webdav in archiva directly",Bug
"NPE when deploying due to indexing {code}
 btpool- ERROR org.mortbay.log - archivarepositorysnapshotstesttest-deploy-snapshot.-SNAPSHOTtest-deploy-snapshot-.-SNAPSHOT.jar
java.lang.NullPointerException
        at org.sonatype.nexus.index.context.DefaultIndexingContext.copyDocumentDefaultIndexingContext.java
        at org.sonatype.nexus.index.packer.DefaultIndexPacker.writeIndexChunksDefaultIndexPacker.java
        at org.sonatype.nexus.index.packer.DefaultIndexPacker.packIndexDefaultIndexPacker.java
        at org.apache.archiva.consumers.lucene.NexusIndexerConsumer.completeScanNexusIndexerConsumer.java
        at org.apache.archiva.repository.scanner.functors.TriggerScanCompletedClosure.executeTriggerScanCompletedClosure.java
{code}

No nulls are passed in. Deleting the repositorys .index and .indexer directories corrected the problem - something appeared to get corrupted.",Improvement
"Unable to download tar.bz type  I am able to use deploydeploy-file or archivas upload feature to upload

groupId org.gnu
artifactId binutils
version..
packagingtar.bz

The browser would show it as 

Collection orggnubinutils..

     orggnubinutils Parent

     binutils-...tar.bz
     binutils-...tar.bz.md
     binutils-...tar.bz.sha
     binutils-...tar.pom
     binutils-...tar.pom.md
     binutils-...tar.pom.sha
     maven-metadata.xml
     maven-metadata.xml.md
     maven-metadata.xml.sha


However when click on binutils-...tar.bz

browser shows 

HTTP ERROR 

Resource does not exist

RequestURIarchivarepositorythirdpartyorggnubinutils..binutils-...tar.bz

Powered by Jetty

The work around is to use packaging ""tbz""

However if i upload the file using tbz packaging with classifier as ""sources""

groupId org.gnu
artifactId binutils
version..
packagingtbz
classifiersources

The browser return http 

but this will work if I set the classifier to ""src""

groupId org.gnu
artifactId binutils
version..
packagingtbz
classifiersrc





",Bug
"make web file upload size configurable currently, you need to edit struts.properties in the application. Look into making it editable from ARCHIVA_BASEconf.xml.

Ideally it would be in archiva.xml and then applied to struts on start up, so it can be edited from the UI.

Another alternative that may be simpler is to use an environment variable in the jetty.xml configuration.",Improvement
representation of group ID in search results can be confusing using the path representation can make it unclear that it is the group ID - it might make sense to label the group and artifact ID,Improvement
"Nexus Indexer throws NPE intermittently on retrieval {code}
 btpool- ERROR org.mortbay.log - archivarepositoryreleasesjfreejfreechart..jfreechart-...jar
java.lang.NullPointerException
        at org.apache.archiva.consumers.lucene.NexusIndexerConsumer.beginScanNexusIndexerConsumer.java
        at org.apache.maven.archiva.repository.scanner.functors.TriggerBeginScanClosure.executeTriggerBeginScanClosure.java
        at org.apache.commons.collections.CollectionUtils.forAllDoCollectionUtils.java
        at org.apache.maven.archiva.repository.scanner.RepositoryContentConsumers.executeConsumersRepositoryContentConsumers.java
        at org.apache.maven.archiva.proxy.DefaultRepositoryProxyConnectors.transferFileDefaultRepositoryProxyConnectors.java
        at org.apache.maven.archiva.proxy.DefaultRepositoryProxyConnectors.fetchFromProxiesDefaultRepositoryProxyConnectors.java
        at org.apache.maven.archiva.webdav.ArchivaDavResourceFactory.fetchContentFromProxiesArchivaDavResourceFactory.java
        at org.apache.maven.archiva.webdav.ArchivaDavResourceFactory.processRepositoryArchivaDavResourceFactory.java
        at org.apache.maven.archiva.webdav.ArchivaDavResourceFactory.processRepositoryGroupArchivaDavResourceFactory.java
        at org.apache.maven.archiva.webdav.ArchivaDavResourceFactory.createResourceArchivaDavResourceFactory.java
        at org.apache.maven.archiva.webdav.RepositoryServlet.serviceRepositoryServlet.java
{code}

After retrying, it succeeded.",Bug
"default configuration should separate releases and proxies currently there is internal a proxy  releases repository and snapshots.

Instead, we should have
 releases
 snapshots
 central

A group can be created to span the two release repositories.",Improvement
